scene;is_cutscene;setup;room;idx;params;description;pos_x;pos_y;pos_z;rot_x;rot_y;rot_z
92;False;2;0;17;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-215;-32;-685;0;16384;0
92;False;2;0;18;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-1465;110;-1410;0;16384;0
92;False;2;0;19;0095:B608;Skullwalltula and Gold Skulltulas, Gold Skulltula, Spawns at night, Location: Desert Colossus, Haunted Wasteland, Skulltula Flag: 4,;456;268;2332;16384;0;0
92;False;2;0;20;0095:B604;Skullwalltula and Gold Skulltulas, Gold Skulltula, Spawns at night, Location: Desert Colossus, Haunted Wasteland, Skulltula Flag: 3,;1336;436;-542;3095;32768;0
92;False;2;0;21;014E:FF01;Liftable Rock, Large light-gray rock, can't pick up as Young Link, no drop, Spawns Bugs: False, ?: False, Drop Table: 000F, Switch Flag (High Bits): 000F, Switch Flag (Low Bits): 0000,;61;-32;-1301;0;0;0
92;False;2;0;22;0112:18BF;Invisible Collectible, Invisible hitbox, drops collectible when hit, Collectible Spawned: 02, Switch Flag: 3F, Spawn Item Trigger: Shot with Arrow only,;1114;243;2580;0;0;1
92;False;2;0;23;0112:1A7F;Invisible Collectible, Invisible hitbox, drops collectible when hit, Collectible Spawned: 09, Switch Flag: 3F, Spawn Item Trigger: Shot with Arrow only,;1157;247;2388;0;0;1
92;False;2;0;24;0112:1A7F;Invisible Collectible, Invisible hitbox, drops collectible when hit, Collectible Spawned: 09, Switch Flag: 3F, Spawn Item Trigger: Shot with Arrow only,;2098;360;-1402;0;0;1
92;False;2;0;25;0112:1ABF;Invisible Collectible, Invisible hitbox, drops collectible when hit, Collectible Spawned: 0A, Switch Flag: 3F, Spawn Item Trigger: Shot with Arrow only,;2406;331;-1407;0;0;1
92;False;2;0;26;006E:0005;Warp Pad, Spirit Medallion,;-847;0;-2067;0;16384;0
92;False;2;0;27;014E:0710;Liftable Rock, Small rock, random drops, Spawns Bugs: True, ?: False, Drop Table: 0007, Switch Flag (High Bits): 0000, Switch Flag (Low Bits): 0000,;1537;134;667;0;0;0
92;False;2;0;28;0151:0702;Rock/Bush groups, Circle of rocks, random drops, Spawns set of 3 bugs: False, Random Drop Table: 0007,;-834;-19;-846;0;0;0
92;False;2;0;29;0151:0702;Rock/Bush groups, Circle of rocks, random drops, Spawns set of 3 bugs: False, Random Drop Table: 0007,;-250;-5;-1352;0;0;0
92;False;2;0;30;0112:3FE2;Invisible Collectible, Invisible hitbox, set switch flag when touched, Collectible Spawned: 1F, Switch Flag: 22,;-1645;738;-456;0;0;0
92;False;2;0;31;0126:0018;Bean Plant Spot, Path: 0000, Switch Flag: 18, Speed, Acceleration: 30.0 velocity, 0.5 acceleration,;-1330;8;290;0;0;2
92;False;2;0;32;0185:8EDD;Dialog Spot, Checkable, Disappears on Switch, Message ID: 023B, Switch Flag: 1D,;2261;159;-1542;0;0;41
92;False;2;0;33;009C:0002;Graveyard Actors, Royal Tomb Grave,;-822;-95;1189;12379;57708;0
92;False;2;0;34;009C:0002;Graveyard Actors, Royal Tomb Grave,;1334;65;658;11651;27307;0
92;False;2;0;35;009C:0002;Graveyard Actors, Royal Tomb Grave,;1510;45;470;12379;5461;0
92;False;2;0;36;009C:0002;Graveyard Actors, Royal Tomb Grave,;2539;-10;-226;11651;0;0
92;False;2;0;37;009C:0002;Graveyard Actors, Royal Tomb Grave,;-63;-125;-1002;12379;9102;2731
92;False;2;0;38;000A:3569;Treasure chest, Large, Falling, Switch Flag, Contents: Mirror Shield, Chest Flag: 0009, Switch Flag to spawn chest: 22,;-1682;1000;-369;0;49698;34
92;False;2;0;39;000A:06AB;Treasure chest, Large, Contents: Silver Gauntlets, Chest Flag: 000B, Switch Flag to spawn chest: 00,;-1702;733;402;0;49152;0
92;False;2;0;40;0185:FFFF;Dialog Spot, Z-Target, No Text, Message ID: 02FF, Switch Flag: 3F,;1176;83;1959;0;24212;0
92;True;0;0;0;0151:FF02;Rock/Bush groups, Circle of rocks, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;797;0;-542;0;0;0
92;True;0;0;1;0151:FF02;Rock/Bush groups, Circle of rocks, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-1035;0;-1004;0;0;0
92;True;0;0;2;006E:0005;Warp Pad, Spirit Medallion,;2128;0;-812;0;0;0
92;True;0;0;3;0048:0000;Sheik,;15;428;-734;0;32768;0
92;True;0;0;4;008C:000A;Temple of Time Objects, Unknown,;12;0;-890;0;0;0
92;True;0;0;5;014D:0FFF;Kaepora Gaebora, Switch Flag: 3F, Owl: 000F,;-1421;810;-380;0;13835;0
92;True;0;0;6;014D:003F;Kaepora Gaebora, Switch Flag: 3F, Owl: Does nothing,;-1518;736;-360;0;0;0
92;True;0;0;7;019F:00FF;Destructible Wall (Desert Colossus),;0;0;0;0;0;0
92;True;0;0;8;01C2:0000;Refilling Oasis (Desert Colossus),;814;0;2207;0;0;0
92;True;1;0;0;0151:FF02;Rock/Bush groups, Circle of rocks, random drops, Spawns set of 3 bugs: False, Random Drop Table: 00FF,;-1035;0;-1004;0;0;0
92;True;1;0;1;00C3:0003;Nabooru,;-893;-30;52;0;0;0
92;True;1;0;2;00CC:0000;Koume and Kotake, ?,;-1044;8;-199;0;0;0
92;True;1;0;3;00CC:0001;Koume and Kotake, ?,;-1049;8;144;0;0;0
92;True;1;0;4;0118:0000;Magic Vortex,;-893;-30;2;0;0;0
92;True;1;0;5;019F:00FF;Destructible Wall (Desert Colossus),;2259;108;-1550;0;0;0
92;True;1;0;6;019F:00FF;Destructible Wall (Desert Colossus),;0;0;0;0;0;0
92;True;1;0;7;01C2:0000;Refilling Oasis (Desert Colossus),;814;0;2207;0;0;0
92;True;1;0;8;000A:06AB;Treasure chest, Large, Contents: Silver Gauntlets, Chest Flag: 000B, Switch Flag to spawn chest: 00,;-1702;733;402;0;49152;0
93;False;0;0;0;0015:0106;Collectibles, Collectible Flag: 0001, Heart Piece,;200;1113;-2725;0;0;0
93;False;0;0;1;0039:190A;Gameplay_keep items, Arrow Signpost, Message ID (+0300): 0319,;-730;2;-70;0;43509;0
93;False;0;0;2;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-4228;-18;-3363;0;49152;0
93;False;0;0;3;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-4221;-18;-3246;0;49152;0
93;False;0;0;4;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-1666;13;-3422;0;49152;0
93;False;0;0;5;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-382;480;-2237;0;0;0
93;False;0;0;6;0138:0000;White Clothed Gerudo, Shoos you away, Switch Flag: 00,;-1224;93;-3160;0;42416;0
93;False;0;0;7;0112:1ABF;Invisible Collectible, Invisible hitbox, drops collectible when hit, Collectible Spawned: 0A, Switch Flag: 3F, Spawn Item Trigger: Hookshot,;1094;876;-412;0;0;6
93;False;0;0;8;0112:1ABF;Invisible Collectible, Invisible hitbox, drops collectible when hit, Collectible Spawned: 0A, Switch Flag: 3F, Spawn Item Trigger: Hookshot,;-814;245;-810;0;0;6
93;False;0;0;9;0141:031A;Square Signpost, Message ID: 031A,;980;654;-480;0;49152;0
93;False;0;0;10;0141:031B;Square Signpost, Message ID: 031B,;14;333;-1159;0;49152;0
93;False;0;0;11;0141:031C;Square Signpost, Message ID: 031C,;-1850;9;-3250;0;16384;0
93;False;0;0;12;0190:0003;Gerudo Fortress wooden gate, Nullable Switch Flag: 03,;-1134;112;-3075;0;9284;0
93;False;0;0;13;0191:0002;Gerudo Fortress training area gate, Nullable Switch Flag: 02,;86;337;-1035;0;49152;0
93;False;0;0;14;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;-120;333;-2210;0;0;0
93;False;0;0;15;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;-60;333;-2210;0;0;0
93;False;0;0;16;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;310;333;-1830;0;49152;0
93;False;0;0;17;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;310;333;-1770;0;49152;0
93;False;0;0;18;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;-4571;-20;-3429;0;0;0
93;False;0;0;19;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;315;333;-1594;0;16384;0
93;False;0;0;20;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;315;333;-1534;0;16384;0
93;False;0;0;21;000A:03E0;Treasure chest, Large, Contents: Odd Mushroom, Chest Flag: 0000, Switch Flag to spawn chest: 00,;926;1042;-2512;0;49152;0
93;False;2;0;0;0039:190A;Gameplay_keep items, Arrow Signpost, Message ID (+0300): 0319,;-730;2;-70;0;43509;0
93;False;2;0;1;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-3720;-18;-3363;0;49152;0
93;False;2;0;2;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-3720;-18;-3246;0;49152;0
93;False;2;0;3;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-1666;13;-3422;0;49152;0
93;False;2;0;4;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-382;480;-2237;0;49152;0
93;False;2;0;5;0112:1ABF;Invisible Collectible, Invisible hitbox, drops collectible when hit, Collectible Spawned: 0A, Switch Flag: 3F, Spawn Item Trigger: Hookshot,;-814;245;-810;0;0;6
93;False;2;0;6;0112:1ABF;Invisible Collectible, Invisible hitbox, drops collectible when hit, Collectible Spawned: 0A, Switch Flag: 3F, Spawn Item Trigger: Hookshot,;1094;876;-412;0;0;6
93;False;2;0;7;0141:031B;Square Signpost, Message ID: 031B,;14;333;-1159;0;49152;0
93;False;2;0;8;0141:031C;Square Signpost, Message ID: 031C,;-1850;9;-3250;0;16384;0
93;False;2;0;9;0138:0004;White Clothed Gerudo, Generic Guard (Gerudo Fortress), Switch Flag: 00,;-857;112;-3123;0;61531;0
93;False;2;0;10;0138:0004;White Clothed Gerudo, Generic Guard (Gerudo Fortress), Switch Flag: 00,;682;602;-307;0;32768;0
93;False;2;0;11;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;-4051;-20;-3429;65535;0;0
93;False;2;0;12;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;-120;333;-2210;65535;0;0
93;False;2;0;13;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;-60;333;-2210;65535;0;0
93;False;2;0;14;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;310;333;-1842;65535;49152;0
93;False;2;0;15;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;310;333;-1782;65535;49152;0
93;False;2;0;16;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;315;333;-1594;65535;16384;0
93;False;2;0;17;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;315;333;-1534;65535;16384;0
93;False;2;0;18;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0014, Collectible Flag: 001F,;51;1113;-2997;20;910;31
93;False;2;0;19;009B:11FF;Grotto, Scene: Small Fairy Fountain, Destination: Fairy Fountain, Appear on Song of Storms, Contents: Bombs (1), Chest Flag: 001F,;376;333;-1564;0;16384;0
93;False;2;0;20;000A:07C0;Treasure chest, Large, Contents: Piece of Heart, Chest Flag: 0000, Switch Flag to spawn chest: 00,;926;1042;-2512;0;49152;0
93;False;2;0;21;0138:0301;White Clothed Gerudo, Gate Manager (Gerudo Fortress), Switch Flag: 03,;-950;622;-3253;0;0;0
93;False;2;0;22;0190:0003;Gerudo Fortress wooden gate, Nullable Switch Flag: 03,;-1134;112;-3075;0;9284;0
93;False;2;0;23;0186:0500;Patrolling Gerudo, Action: 0500,;56;333;-2238;0;0;2
93;False;2;0;24;0186:0500;Patrolling Gerudo, Action: 0500,;237;572;-949;0;0;2
93;False;2;0;25;0186:0A00;Patrolling Gerudo, Action: 0A00,;-452;333;-1868;0;16384;2
93;False;2;0;26;0186:0A00;Patrolling Gerudo, Action: 0A00,;60;333;-1428;0;49152;2
93;False;2;0;27;01C9:0538;Pierre the Scarecrow Spawn,;1298;1042;-2279;0;0;20
93;False;2;0;28;0138:3A46;White Clothed Gerudo, Gerudo Training Grounds Guard, Switch Flag: 3A,;38;333;-1097;0;49152;0
93;False;2;0;29;0191:003A;Gerudo Fortress training area gate, Nullable Switch Flag: 3A,;86;337;-1035;0;49152;0
93;False;3;0;0;0039:190A;Gameplay_keep items, Arrow Signpost, Message ID (+0300): 0319,;-730;2;-70;0;43509;0
93;False;3;0;1;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-3720;-18;-3363;0;49152;0
93;False;3;0;2;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-3720;-18;-3246;0;49152;0
93;False;3;0;3;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-1666;13;-3422;0;49152;0
93;False;3;0;4;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-382;480;-2237;0;49152;0
93;False;3;0;5;0112:1ABF;Invisible Collectible, Invisible hitbox, drops collectible when hit, Collectible Spawned: 0A, Switch Flag: 3F, Spawn Item Trigger: Hookshot,;-814;245;-810;0;0;6
93;False;3;0;6;0112:1ABF;Invisible Collectible, Invisible hitbox, drops collectible when hit, Collectible Spawned: 0A, Switch Flag: 3F, Spawn Item Trigger: Hookshot,;1094;876;-412;0;0;6
93;False;3;0;7;0141:031B;Square Signpost, Message ID: 031B,;14;333;-1159;0;49152;0
93;False;3;0;8;0141:031C;Square Signpost, Message ID: 031C,;-1850;9;-3250;0;16384;0
93;False;3;0;9;0138:0004;White Clothed Gerudo, Generic Guard (Gerudo Fortress), Switch Flag: 00,;-857;112;-3123;0;61531;0
93;False;3;0;10;0138:0004;White Clothed Gerudo, Generic Guard (Gerudo Fortress), Switch Flag: 00,;682;602;-307;0;32768;0
93;False;3;0;11;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;-4051;-20;-3429;65535;0;0
93;False;3;0;12;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;-120;333;-2210;65535;0;0
93;False;3;0;13;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;-60;333;-2210;65535;0;0
93;False;3;0;14;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;310;333;-1842;65535;49152;0
93;False;3;0;15;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;310;333;-1782;65535;49152;0
93;False;3;0;16;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;315;333;-1594;65535;16384;0
93;False;3;0;17;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;315;333;-1534;65535;16384;0
93;False;3;0;18;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0014, Collectible Flag: 001F,;51;1113;-2997;20;910;31
93;False;3;0;19;009B:11FF;Grotto, Scene: Small Fairy Fountain, Destination: Fairy Fountain, Appear on Song of Storms, Contents: Bombs (1), Chest Flag: 001F,;376;333;-1564;0;16384;0
93;False;3;0;20;000A:07C0;Treasure chest, Large, Contents: Piece of Heart, Chest Flag: 0000, Switch Flag to spawn chest: 00,;926;1042;-2512;0;49152;0
93;False;3;0;21;0095:B502;Skullwalltula and Gold Skulltulas, Gold Skulltula, Spawns at night, Location: Gerudo Fortress, Skulltula Flag: 2,;1598;999;-2008;16384;49152;0
93;False;3;0;22;0138:0301;White Clothed Gerudo, Gate Manager (Gerudo Fortress), Switch Flag: 03,;-950;622;-3253;0;0;0
93;False;3;0;23;0190:0003;Gerudo Fortress wooden gate, Nullable Switch Flag: 03,;-1134;112;-3075;0;9284;0
93;False;3;0;24;0186:0500;Patrolling Gerudo, Action: 0500,;56;333;-2238;0;0;2
93;False;3;0;25;0186:0500;Patrolling Gerudo, Action: 0500,;237;572;-949;0;0;2
93;False;3;0;26;0186:0A00;Patrolling Gerudo, Action: 0A00,;-452;333;-1868;0;16384;2
93;False;3;0;27;0186:0A00;Patrolling Gerudo, Action: 0A00,;60;333;-1428;0;49152;2
93;False;3;0;28;01C9:0538;Pierre the Scarecrow Spawn,;1298;1042;-2279;0;0;20
93;False;3;0;29;0138:3A46;White Clothed Gerudo, Gerudo Training Grounds Guard, Switch Flag: 3A,;38;333;-1097;0;49152;0
93;False;3;0;30;0191:003A;Gerudo Fortress training area gate, Nullable Switch Flag: 3A,;86;337;-1035;0;49152;0
93;True;0;0;0;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;-120;333;-2210;0;0;0
93;True;0;0;1;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;-60;333;-2210;0;0;0
93;True;0;0;2;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;310;333;-1830;0;49152;0
93;True;0;0;3;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;310;333;-1770;0;49152;0
93;True;0;0;4;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;-4571;-20;-3429;0;0;0
93;True;0;0;5;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;315;333;-1594;0;16384;0
93;True;0;0;6;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;315;333;-1534;0;16384;0
93;True;1;0;0;0191:00FF;Gerudo Fortress training area gate, Nullable Switch Flag: FF,;86;337;-1035;0;49152;0
93;True;2;0;0;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-1696;13;-3424;0;49152;0
93;True;2;0;1;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-4228;-18;-3363;0;49152;0
93;True;2;0;2;0026:FFFF;Wooden post with red cloth, Default: FFFF,;-4221;-18;-3246;0;49152;0
93;True;2;0;3;0191:00FF;Gerudo Fortress training area gate, Nullable Switch Flag: FF,;86;337;-1035;0;49152;0
93;True;2;0;4;0190:00FF;Gerudo Fortress wooden gate, Nullable Switch Flag: FF,;-1134;112;-3075;0;9284;0
93;False;0;1;0;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;3303;1441;-5018;0;64990;0
93;False;0;1;1;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;3330;1441;406;0;2913;0
93;False;0;1;2;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;3406;1441;414;0;2549;0
93;False;0;1;3;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;3443;1489;-4876;0;65354;0
93;False;0;1;4;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;3446;1441;-4875;0;9830;0
93;False;0;1;5;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;3727;1413;-243;0;0;0
93;False;0;1;6;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;3667;1413;-243;0;0;0
93;False;0;1;7;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;4090;1413;-2980;0;60075;0
93;False;0;1;8;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;4090;1413;-2740;0;3641;0
93;False;0;1;9;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;4090;1413;-2500;0;17294;0
93;False;0;1;10;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;4090;1413;-2260;0;57708;0
93;False;0;1;11;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;4090;1413;-2020;0;5097;0
93;False;0;1;12;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;4090;1413;-1780;0;60257;0
93;False;0;1;13;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 0000, Collectible Flag: 0000,;4090;1413;-1540;0;56616;0
93;False;2;1;0;0138:0045;White Clothed Gerudo, Horseback Archery, Switch Flag: 00,;3719;1413;-507;0;49152;0
93;False;2;1;1;012F:0000;Horseback Archery Target (arrow hitbox), End Targets,;3360;1734;485;0;0;0
93;False;2;1;2;012F:0000;Horseback Archery Target (arrow hitbox), End Targets,;3380;1734;-4935;0;0;0
93;False;2;1;3;012F:0001;Horseback Archery Target (arrow hitbox), Mounted Target (Small),;4490;1670;-2815;0;0;0
93;False;2;1;4;012F:0001;Horseback Archery Target (arrow hitbox), Mounted Target (Small),;4490;1670;-1785;0;0;0
93;False;2;1;5;012F:0002;Horseback Archery Target (arrow hitbox), Mounted Target (Big),;4490;1720;-2295;0;0;0
93;False;2;1;6;0014:FFFF;Epona, Default,;3705;1413;-665;0;49152;0
93;False;2;1;7;0141:031A;Square Signpost, Message ID: 031A,;3635;1413;-360;0;49152;0
93;False;2;1;8;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3303;1441;-5018;65535;64990;0
93;False;2;1;9;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3330;1441;406;65535;2913;0
93;False;2;1;10;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3406;1441;414;65535;2549;0
93;False;2;1;11;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3446;1441;-4875;65535;9830;0
93;False;2;1;12;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3667;1413;-243;65535;0;0
93;False;2;1;13;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3727;1413;-243;65535;0;0
93;False;2;1;14;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;4090;1413;-2980;65535;60075;0
93;False;2;1;15;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;4090;1413;-2740;65535;3641;0
93;False;2;1;16;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;4090;1413;-2500;65535;17294;0
93;False;2;1;17;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;4090;1413;-2260;65535;57708;0
93;False;2;1;18;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;4090;1413;-2020;65535;5097;0
93;False;2;1;19;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;4090;1413;-1780;65535;60257;0
93;False;2;1;20;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;4090;1413;-1540;65535;56616;0
93;False;3;1;0;0141:031A;Square Signpost, Message ID: 031A,;3635;1413;-360;0;49152;0
93;False;3;1;1;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3303;1441;-5018;65535;64990;0
93;False;3;1;2;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3330;1441;406;65535;2913;0
93;False;3;1;3;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3406;1441;414;65535;2549;0
93;False;3;1;4;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3446;1441;-4875;65535;9830;0
93;False;3;1;5;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3667;1413;-243;65535;0;0
93;False;3;1;6;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;3727;1413;-243;65535;0;0
93;False;3;1;7;01A0:FFFF;Large Crate, Spawned Skulltula Variable: No Skulltula, Collectible Item Dropped (see actor 0015): 00FF, Collectible Flag: 0000,;4090;1413;-2980;65535;60075;0
